"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","commissioner","join_provider_purchaser_date","left_provider_purchaser_date","contact_telephone_number","null_4","null_5","null_6","amended_record_indicator","null_7","provider_purchaser","null_8","prescribing_setting","null_10","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"PR25 1HR","Y03656","LEYLAND SURGERY","Y62","Q84","LEYLAND SURGERY","WESTFIELDS, WEST PADDOCK","LEYLAND","LANCASHIRE","","20130401",,"A","B","00X","20130401",,"01772 520120",,,,"0",,"00X",,"4",,"PR25 1HR","200106",,"3532","4217","E10000017","323","E07000126","E05010234","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFM05","MEFM05","1","30UNFM","E00129146","Q84","Y51","E01025446","5","E02005301","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","353256","421700","E00129146","E01025446","E02005301","E56000018","E54000048","0101000020E6100000D3706CE2ADAC05C07D06214D46D84A40"
"PR25 2EB","P81076","SANDY LANE SURGERY","Y62","Q84","SANDY LANE SURGERY","SANDY LANE, LEYLAND","PRESTON","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 214700",,,,"0",,"00X",,"4",,"PR25 2EB","200106",,"3542","4216","E10000017","323","E07000126","E05010226","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFJ07","MEFJ07","1","30UNFJ","E00129057","Q84","Y51","E01025430","5","E02005302","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","354220","421673","E00129057","E01025430","E02005302","E56000018","E54000048","0101000020E61000006958E7FDC68E05C05D5B6A2741D84A40"
"PR25 2TD","P81117","CENTRAL PARK SURGERY","Y62","Q84","CENTRAL PARK SURGERY","BALFOUR STREET, LEYLAND","PRESTON","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 325110",,,,"0",,"00X",,"4",,"PR25 2TD","200106",,"3541","4223","E10000017","323","E07000126","E05010226","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFJ02","MEFJ02","1","30UNFJ","E00129020","Q84","Y51","E01025422","5","E02005299","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","354137","422322","E00129020","E01025422","E02005299","E56000018","E54000048","0101000020E61000008AB95C5A8C9105C053D7BA0B00D94A40"
"PR25 2TN","Y01202","INTERMEDIATE DERMATOLOGY SERVCE","Y62","Q84","LEYLAND CLINIC","YEWLANDS DRIVE","LEYLAND,LANCASHIRE","","","20050901",,"A","B","00X","20130401",,"01772 644100",,,,"0",,"00X",,"9",,"PR25 2TN","200106",,"3540","4223","E10000017","323","E07000126","E05010217","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFM02","MEFM02","1","30UNFM","E00129019","Q84","Y51","E01025422","5","E02005299","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","354012","422340","E00129019","E01025422","E02005299","E56000018","E54000048","0101000020E6100000BCD18E366E9505C051E15BFC04D94A40"
"PR25 3ED","P81801","C.A.M.H.S.","Y62","Q84","SHAWBROOK HOUSE","BALCARRES ROAD","LEYLAND","","","20030101",,"A","B","00X","20130401",,"01772 644644",,,,"0",,"00X",,"9",,"PR25 3ED","200106",,"3545","4221","E10000017","323","E07000126","E05010226","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFJ06","MEFJ06","1","30UNFJ","E00129064","Q84","Y51","E01025430","5","E02005302","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","354548","422127","E00129064","E01025430","E02005302","E56000018","E54000048","0101000020E6100000F7C9901FBE8405C0174060CCC7D84A40"
"PR25 3NP","P81741","STATION SURGERY","Y62","Q84","STATION SURGERY","8 GOLDEN HILL LN, LEYLAND","PRESTON","LANCASHIRE","","19890419",,"A","B","00X","20130401",,"01772 622505",,,,"0",,"00X",,"4",,"PR25 3NP","200106",,"3545","4226","E10000017","323","E07000126","E05010232","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFJ03","MEFJ03","1","30UNFJ","E00129060","Q84","Y51","E01025431","5","E02005299","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","354500","422621","E00129060","E01025431","E02005299","E56000018","E54000048","0101000020E610000058905653618605C00DA5FF2459D94A40"
"PR26 7XL","P81186","MOSS SIDE MEDICAL CENTRE","Y62","Q84","MOSS SIDE MEDICAL CENTRE","16 MOSS SIDE WAY,LEYLAND","PRESTON","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 623954",,,,"0",,"00X",,"4",,"PR26 7XL","200106",,"3521","4218","E10000017","323","E07000126","E05010221","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFT07","MEFT07","1","30UNFT","E00129206","Q84","Y51","E01025459","5","E02005303","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","352100","421801","E00129206","E01025459","E02005303","E56000018","E54000048","0101000020E6100000D3D7A0098FD005C0C3F5299B60D84A40"
"PR26 8LW","Y05526","HMP WYMOTT","Y62","Q84","ULNES WALTON LANE","LEYLAND","PRESTON","LANCASHIRE","","20160801",,"A","B","14K","20160801",,"01772 442000",,,,"0",,"14K",,"25",,"PR26 8LW","200106",,"3505","4204","E10000017","323","E07000118","E05005182","1","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFU08","LWFU08","1","30UEFU","E00126768","Q84","Y51","E01024975","5","E02005195","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","350595","420473","E00170510","E01024975","E02005195","E56000018","E54000048","0101000020E6100000B7647E8ECBFE05C0C08CD2E8D4D64A40"
"PR26 8NE","Y05525","HMP GARTH","Y62","Q84","ULNES WALTON LANE","LEYLAND","","LANCASHIRE","","20160801",,"A","B","14K","20160801",,"01772 443300",,,,"0",,"14K",,"25",,"PR26 8NE","200106",,"3500","4207","E10000017","323","E07000118","E05005182","1","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFU08","LWFU08","1","30UEFU","E00126768","Q84","Y51","E01024975","5","E02005195","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","350024","420732","E00170510","E01024975","E02005195","E56000018","E54000048","0101000020E610000083264024951006C0C2CBB6661FD74A40"
"PR26 9HJ","P81655","THE VILLAGE SURGERIES CROSTON&ECCLESTON","Y62","Q84","OUT LANE","CROSTON","LEYLAND","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 214680",,,,"0",,"00X",,"4",,"PR26 9HJ","200106",,"3490","4186","E10000017","323","E07000118","E05005182","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFU05","LWFU05","1","30UEFU","E00126766","Q84","Y51","E01024974","6","E02005195","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","349046","418671","E00126766","E01024974","E02005195","E56000018","E54000048","0101000020E6100000119BE088352E06C0760D7957BDD44A40"
"PR26 9HY","P81173","CROSTON MEDICAL CENTRE","Y62","Q84","CROSTON MEDICAL CENTRE","30 BROOKFIELD, CROSTON","LEYLAND","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 600081",,,,"0",,"00X",,"4",,"PR26 9HY","200106",,"3489","4191","E10000017","323","E07000118","E05005182","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFU04","LWFU04","1","30UEFU","E00126767","Q84","Y51","E01024976","6","E02005195","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","348973","419130","E00126767","E01024976","E02005195","E56000018","E54000048","0101000020E61000000094884AA03006C03C89354844D54A40"
"PR3 0ZA","P81059","GREAT ECCLESTON HLTH CTR","Y62","Q84","GREAT ECCLESTON HLTH CTR","RAIKES RD,GREAT ECCLESTON","PRESTON","LANCASHIRE","","19740401",,"A","B","02M","20180401",,"01995 670066",,,,"0",,"02M",,"4",,"PR3  0ZA","198001",,"3430","4402","E10000017","323","E07000128","E05009939","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFL01","MGFL01","1","30UQFL","E00129709","Q84","Y51","E01025562","6","E02005327","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","343008","440232","E00129709","E01025562","E02005327","E56000018","E54000048","0101000020E6100000BE74BA247CF106C09868334876ED4A40"
"PR3 1PB","P81006","GARSTANG MEDICAL PRACTICE","Y62","Q84","GARSTANG MEDICAL CENTRE","KEPPLE LANE, GARSTANG","PRESTON","LANCASHIRE","","19740401",,"A","B","02M","20180401",,"01995 607399",,,,"0",,"02M",,"4",,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 1PB","P81190","LANDSCAPE SURGERY","Y54","Q84","LANDSCAPE SURGERY","GARSTANG MEDICAL CENTRE","KEPPLE LANE, GARSTANG","LANCASHIRE","","19740401","20181130","C","B","01K","20130401","20181130","01995 603355",,,,"0",,"01K",,"4",,"PR3  1PB","198001",,"3486","4448","E10000017","323","E07000128","E05009938","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UQFK08","MGFK08","1","30UQFK","E00129705","Q84","Y51","E01025559","6","E02005325","N01","N51","Q13","5HF","Y42","E14001057","Y1701","5NF","348650","444868","E00129705","E01025559","E02005325","E56000018","E54000048","0101000020E610000024DA43156F4306C043AC8ED8DEF24A40"
"PR3 3AP","P81107","STONEBRIDGE SURGERY","Y62","Q84","STONEBRIDGE SURGERY","PRESTON RD, LONGRIDGE","PRESTON","LANCASHIRE","","19740401",,"A","B","01E","20130401",,"01772 214820",,,,"0",,"01E",,"4",,"PR3  3AP","198106",,"3600","4369","E10000017","323","E07000124","E05012000","0","1","E92000001","Q31","E12000002","QCX","Y62","01E","30ULFB01","MCFB01","1","30ULFB","E00128502","Q84","Y51","E01025317","6","E02005275","N01","N51","Q13","5HD","Y42","E14000894","Y1701","5NH","360062","436986","E00128502","E01025317","E02005275","E56000018","E54000048","0101000020E610000045833693AEDD04C0EC97DE9EEEE94A40"
"PR3 3JJ","P81055","BERRY LANE MEDICAL CENTRE","Y62","Q84","BERRY LANE MEDICAL CENTRE","BERRY LANE, LONGRIDGE","PRESTON","LANCASHIRE","","19740401",,"A","B","01E","20130401",,"01772 214880",,,,"0",,"01E",,"4",,"PR3  3JJ","198001",,"3604","4374","E10000017","323","E07000124","E05012007","0","1","E92000001","Q31","E12000002","QCX","Y62","01E","30ULFJ05","MCFJ05","1","30ULFJ","E00128542","Q84","Y51","E01025325","6","E02005275","N01","N51","Q13","5HD","Y42","E14000894","Y1701","5NH","360429","437419","E00128542","E01025325","E02005275","E56000018","E54000048","0101000020E6100000E49517CC60D204C06C0FAD0F6FEA4A40"
"PR4 2DL","P81128","KIRKHAM HEALTH CENTRE","Y62","Q84","KIRKHAM HEALTH CENTRE","MOOR STREET, KIRKHAM","PRESTON","LANCASHIRE","","19740401",,"A","B","02M","20130401",,"01772 683420",,,,"0",,"02M",,"4",,"PR4  2DL","198001",,"3422","4320","E10000017","323","E07000119","E05005195","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM02","LXFM02","1","30UFFM","E00126928","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342208","432093","E00126928","E01025009","E02005204","E56000018","E54000048","0101000020E6100000FE2C2EB0400707C0E672F29716E44A40"
"PR4 2DL","Y05144","COASTAL HEALTH CARE WOUND CARE KIRKHAM","Y62","Q84","MOOR STREET","","KIRKHAM","LANCASHIRE","","20150701",,"A","B","02M","20150701",,"0300 1231144",,,,"0",,"02M",,"0",,"PR4  2DL","198001",,"3422","4320","E10000017","323","E07000119","E05005195","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM02","LXFM02","1","30UFFM","E00126928","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342208","432093","E00126928","E01025009","E02005204","E56000018","E54000048","0101000020E6100000FE2C2EB0400707C0E672F29716E44A40"
"PR4 2RN","Y05551","HMP KIRKHAM","Y62","Q84","FRECKLETON ROAD","KIRKHAM","PRESTON","LANCASHIRE","","20160801",,"A","B","14K","20160801",,"01772 675400",,,,"0",,"14K",,"25",,"PR4  2RN","198001",,"3425","4313","E10000017","323","E07000119","E05005196","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN01","LXFN01","1","30UFFN","E00126942","Q84","Y51","E01025010","5","E02005205","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342550","431306","E00174064","E01025010","E02005205","E56000018","E54000048","0101000020E6100000C63221D852FC06C0596CC91330E34A40"
"PR4 2RN","Y03162","HMP KIRKHAM IDTS SERVICE","Y54","Q47","HMP KIRKHAM","FRECKLETON ROAD","PRESTON","LANCASHIRE","","20100901","20141130","C","B","12K","20130601","20141130","01772 675487",,,,"0",,"02M",,"25",,"PR4  2RN","198001",,"3425","4313","E10000017","323","E07000119","E05005196","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN01","LXFN01","1","30UFFN","E00126942","Q84","Y51","E01025010","5","E02005205","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342550","431306","E00174064","E01025010","E02005205","E56000018","E54000048","0101000020E6100000C63221D852FC06C0596CC91330E34A40"
"PR4 2SE","P81129","ASH TREE HOUSE SURGERY","Y62","Q84","ASH TREE HOUSE","CHURCH STREET, KIRKHAM","PRESTON","LANCASHIRE","","19740401",,"A","B","02M","20130401",,"01772 686688",,,,"0",,"02M",,"4",,"PR4  2SE","198001",,"3426","4322","E10000017","323","E07000119","E05005195","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM05","LXFM05","1","30UFFM","E00126933","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342690","432258","E00126933","E01025009","E02005204","E56000018","E54000048","0101000020E61000007C275D2B56F806C0B5CEC1EE48E44A40"
"PR4 3AL","Y03870","NHS FYLDE & WYRE CCG","Y62","Q84","NORTH LANCASHIRE HEALTH","DERBY ROAD, WESHAM","PRESTON","LANCASHIRE","","20130401",,"A","B","02M","20130401",,"01253 306305",,,,"0",,"02M",,"9",,"PR4  3AL","198001",,"3420","4329","E10000017","323","E07000119","E05005197","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP04","LXFP04","1","30UFFP","E00126956","Q84","Y51","E01025013","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342054","432936","E00126956","E01025013","E02005204","E56000018","E54000048","0101000020E61000005629DC175D0C07C0E4E0E1470EE54A40"
"PR4 3JQ","A91096","WEETON MEDICAL CENTRE","Y63","Q72","WEETON MEDICAL CENTRE","SINGLETON ROAD","","PRESTON","LANCASHIRE","20101001",,"A","B","13Q","20130401",,"",,,,"0",,"13Q",,"0",,"PR4  3JQ","198001",,"3383","4364","E10000017","323","E07000119","E05005204","1","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFY01","LXFY01","1","30UFFY","E00127031","Q84","Y51","E01025027","7","E02005203","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","338370","436475","E00127031","E01025027","E02005203","E56000018","E54000048","0101000020E6100000837E019E528007C0419C6A8B12E94A40"
"PR4 4LU","P81687","NEW LONGTON SURGERY","Y62","Q84","THE VILLAGE SURGERY","2 CHURCHSIDE,NEW LONGTON","PRESTON","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 214640",,,,"0",,"00X",,"4",,"PR4  4LU","198001",,"3510","4255","E10000017","323","E07000126","E05010231","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFG07","MEFG07","1","30UNFG","E00129187","Q84","Y51","E01025454","5","E02005296","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","351037","425571","E00129187","E01025454","E02005296","E56000018","E54000048","0101000020E61000007955D000BFF205C02417709FB3DC4A40"
"PR4 5AB","P81692","BEECHES MEDICAL CENTRE","Y62","Q84","BEECHES MEDICAL CENTRE","LIVERPOOL ROAD, LONGTON","PRESTON","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 214620",,,,"0",,"00X",,"4",,"PR4  5AB","198001",,"3479","4257","E10000017","323","E07000126","E05010227","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFP08","MEFP08","1","30UNFP","E00129108","Q84","Y51","E01025441","5","E02005297","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","347944","425762","E00129108","E01025441","E02005297","E56000018","E54000048","0101000020E6100000DEAEDE9BCD5206C01E958E09E2DC4A40"
"PR4 5HA","P81040","LONGTON HEALTH CENTRE","Y62","Q84","LONGTON HEALTH CENTRE","LIVERPOOL ROAD, LONGTON","PRESTON","LANCASHIRE","","19740401",,"A","B","01E","20130401",,"01772 214500",,,,"0",,"01E",,"4",,"PR4  5HA","198001",,"3486","4259","E10000017","323","E07000126","E05010227","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFP04","MEFP04","1","30UNFP","E00129119","Q84","Y51","E01025439","5","E02005296","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","348622","425989","E00129119","E01025439","E02005296","E56000018","E54000048","0101000020E6100000C66B9C8FD63D06C00A182F1827DD4A40"
"PR4 6UJ","P81710","TARLETON GROUP PRACTICE","Y62","Q84","TARLETON GROUP PRACTICE","THE HEALTH CENTRE","GORSE LANE","TARLETON","","19870801",,"A","B","02G","20130401",,"01772 812205",,,,"0",,"02G",,"4",,"PR4  6UJ","198001",,"3450","4206","E10000017","323","E07000127","E05005377","0","1","E92000001","Q31","E12000002","QC1","Y62","02G","30UPFZ06","MFFZ06","1","30UPFZ","E00129550","Q84","Y51","E01025533","6","E02005304","N03","N51","Q13","5F3","Y42","E14000943","Y1701","5NG","345075","420634","E00129550","E01025533","E02005304","E56000018","E54000048","0101000020E61000002EC9699BFAA906C05C0EB23AF2D64A40"
"PR4 6UJ","P81177","VIRAN MEDICAL CENTRE","Y62","Q84","TARLETON HEALTH CENTRE","ST MARKS SQUARE, GORSE LN","TARLETON, PRESTON","","","19740401",,"D","B","02G","20130401",,"01772 214990",,,,"0",,"02G",,"4",,"PR4  6UJ","198001",,"3450","4206","E10000017","323","E07000127","E05005377","0","1","E92000001","Q31","E12000002","QC1","Y62","02G","30UPFZ06","MFFZ06","1","30UPFZ","E00129550","Q84","Y51","E01025533","6","E02005304","N03","N51","Q13","5F3","Y42","E14000943","Y1701","5NG","345075","420634","E00129550","E01025533","E02005304","E56000018","E54000048","0101000020E61000002EC9699BFAA906C05C0EB23AF2D64A40"
"PR5 4AY","P81185","RIVERSIDE MEDICAL CENTRE","Y62","Q84","RIVERSIDE MEDICAL CENTRE","194 VICTORIA ROAD","WALTON-LE-DALE","PRESTON","","19740401",,"A","B","01E","20130401",,"01772 201010",,,,"0",,"01E",,"4",,"PR5  4AY","198001",,"3557","4281","E10000017","323","E07000126","E05010233","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFY05","MEFY05","1","30UNFY","E00129189","Q84","Y51","E01025457","5","E02005290","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355762","428181","E00129189","E01025457","E02005290","E56000018","E54000048","0101000020E610000041575E95DE6005C0DE376721C2DF4A40"
"PR5 5AB","P81179","LOSTOCK HALL MEDICAL CTR.","Y62","Q84","DARDSLEY HOUSE","BROWNEDGE ROAD","PRESTON","LANCASHIRE","","19740401",,"A","B","01E","20130401",,"01772 529329",,,,"0",,"01E",,"4",,"PR5  5AB","198001",,"3547","4258","E10000017","323","E07000126","E05010228","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFQ04","MEFQ04","1","30UNFQ","E00129217","Q84","Y51","E01025462","5","E02005295","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","354702","425898","E00129217","E01025462","E02005295","E56000018","E54000048","0101000020E6100000BE410761198105C07AA67BCC1EDD4A40"
"PR5 5RS","P81642","MEDICARE UNIT SURGERY","Y62","Q84","MEDICARE UNIT","1 CROSTON RD,LOSTOCK HALL","PRESTON","LANCASHIRE","","19740401",,"A","B","00X","20130401",,"01772 529210",,,,"0",,"00X",,"4",,"PR5  5RS","198001",,"3544","4256","E10000017","323","E07000126","E05010223","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFE02","MEFE02","1","30UNFE","E00129011","Q84","Y51","E01025419","5","E02005298","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","354411","425649","E00129011","E01025419","E02005298","E56000018","E54000048","0101000020E61000008F83064D0E8A05C08A31BFA2D4DC4A40"
"PR5 5RZ","P81769","LOSTOCK HALL VILLAGE SURGERY","Y62","Q84","VILLAGE SURG,1 WILLIAM ST","LOSTOCK HALL,W/TON-LE-DLE","PRESTON","","","19961001",,"A","B","00X","20130401",,"01772 697666",,,,"0",,"00X",,"4",,"PR5  5RZ","199612",,"3543","4257","E10000017","323","E07000126","E05010223","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFE02","MEFE02","1","30UNFE","E00129011","Q84","Y51","E01025419","5","E02005298","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","354344","425770","E00129011","E01025419","E02005298","E56000018","E54000048","0101000020E6100000153627052C8C05C0E00AE313F8DC4A40"
"PR5 5XU","Y06195","ST CATHERINES PALLIATIVE CARE TEAM","Y62","Q84","LOSTOCK LANE","LOSTOCK HALL","PRESTON","","","20180801",,"A","B","01E","20180801",,"01772 629171",,,,"0",,"01E",,"9",,"PR5  5XU","198001",,"3551","4251","E10000017","323","E07000126","E05010228","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFQ09","MEFQ09","1","30UNFQ","E00129123","Q84","Y51","E01025443","5","E02005295","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355125","425151","E00129123","E01025443","E02005295","E56000018","E54000048","0101000020E610000003CFC463BF7305C02A21150244DC4A40"
"PR5 5XU","Y03570","ST CATHERINE'S HOSPICE DAY THERAPY","Y62","Q84","ST CATHERINE'S HOSPICE","LOSTOCK LANE","PRESTON","","","20120702",,"A","B","00X","20130401",,"01772 629171",,,,"0",,"00X",,"13",,"PR5  5XU","198001",,"3551","4251","E10000017","323","E07000126","E05010228","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFQ09","MEFQ09","1","30UNFQ","E00129123","Q84","Y51","E01025443","5","E02005295","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355125","425151","E00129123","E01025443","E02005295","E56000018","E54000048","0101000020E610000003CFC463BF7305C02A21150244DC4A40"
"PR5 5XU","Y06194","ST CATHERINES PALLIATIVE CARE TEAM","Y62","Q84","LOSTOCK LANE","LOSTOCK HALL","PRESTON","","","20180801",,"A","B","00X","20180801",,"01772 629171",,,,"0",,"00X",,"9",,"PR5  5XU","198001",,"3551","4251","E10000017","323","E07000126","E05010228","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFQ09","MEFQ09","1","30UNFQ","E00129123","Q84","Y51","E01025443","5","E02005295","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355125","425151","E00129123","E01025443","E02005295","E56000018","E54000048","0101000020E610000003CFC463BF7305C02A21150244DC4A40"
"PR5 6AW","Y03967","LCFT NMPS","Y62","Q84","LANCASHIRE CARE NHS FT","SCEPTRE POINT,SCEPTRE WAY","PRESTON","","","20130401",,"A","B","00Q","20130401",,"01254 283130",,,,"0",,"00Q",,"9",,"PR5  6AW","199512",,"3579","4249","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357933","424968","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E6100000A42D860B8E1C05C0CE48B0CC15DC4A40"
"PR5 6AW","Y03794","LCFT NMPS","Y62","Q75","LANCASHIRE CARE NHS FT","SCEPTRE POINT,SCEPTRE WAY","PRESTON","","","20130401",,"A","B","01V","20130401",,"01254 283130",,,,"0",,"01V",,"9",,"PR5  6AW","199512",,"3579","4249","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357933","424968","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E6100000A42D860B8E1C05C0CE48B0CC15DC4A40"
"PR5 6AW","Y04313","LCFT NMPS","Y62","Q84","LANCASHIRE CARE NHS FT","SCEPTRE POINT","PRESTON","","","20130718",,"A","B","02G","20130718",,"01254 283130",,,,"0",,"02G",,"9",,"PR5  6AW","199512",,"3579","4249","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357933","424968","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E6100000A42D860B8E1C05C0CE48B0CC15DC4A40"
"PR5 6AW","Y04023","LCFT NON-MEDICAL PRESCRIBERS","Y62","Q84","LANCASHIRE CARE F/T","SCEPTRE POINT","SCEPTRE WAY","WALTON SUMMIT","","20130401",,"A","B","01E","20130401",,"01254 283130",,,,"0",,"01E",,"9",,"PR5  6AW","199512",,"3579","4249","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357933","424968","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E6100000A42D860B8E1C05C0CE48B0CC15DC4A40"
"PR5 6AW","Y04024","LCFT NON-MEDICAL PRESCRIBERS","Y62","Q84","LANCASHIRE CARE F/T","SCEPTRE POINT","SCEPTRE WAY","WALTON SUMMIT","","20130401",,"A","B","00X","20130401",,"01254 283130",,,,"0",,"00X",,"9",,"PR5  6AW","199512",,"3579","4249","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357933","424968","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E6100000A42D860B8E1C05C0CE48B0CC15DC4A40"
"PR5 6AW","Y03975","LANCASHIRE CARE NMPS","Y62","Q84","SCEPTRE POINT","SCEPTRE WAY","BAMBER BRIDGE","PRESTON","","20130401",,"A","B","01A","20130401",,"01254 283130",,,,"0",,"01A",,"9",,"PR5  6AW","199512",,"3579","4249","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357933","424968","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E6100000A42D860B8E1C05C0CE48B0CC15DC4A40"
