"id","names_uri","name1","name1_lang","name2","name2_lang","type","local_type","geometry_x","geometry_y","most_detail_view_res","least_detail_view_res","mbr_xmin","mbr_ymin","mbr_xmax","mbr_ymax","postcode_district","postcode_district_uri","populated_place","populated_place_uri","populated_place_type","district_borough","district_borough_uri","district_borough_type","county_unitary","county_unitary_uri","county_unitary_type","region","region_uri","country","country_uri","related_spatial_object","same_as_dbpedia","same_as_geonames","geom"
"osgb4000000074563703","http://data.ordnancesurvey.co.uk/id/4000000074563703","Lane Ends",,,,"populatedPlace","Hamlet","375102","450258","5000","25000","374881","449959","375486","450459","BB7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BB7",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000297D7B9BF40B03C04C47872752F94A40"
"osgb4000000074563705","http://data.ordnancesurvey.co.uk/id/4000000074563705","Grunsagill",,,,"populatedPlace","Hamlet","378057","454190","5000","25000","377847","453950","378347","454450","BD23","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BD23",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000A456E23C55B002C0117D268CDCFD4A40"
"osgb4000000074575516","http://data.ordnancesurvey.co.uk/id/4000000074575516","Bashall Eaves",,,,"populatedPlace","Hamlet","369602","443343","5000","25000","369277","443108","369899","443608","BB7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BB7",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Bashall_Eaves","http://sws.geonames.org/7289683","0101000020E61000004DD7874328B603C0E0ABAC0154F14A40"
"osgb4000000074575515","http://data.ordnancesurvey.co.uk/id/4000000074575515","Harrop Fold",,,,"populatedPlace","Hamlet","374649","449189","5000","25000","374402","448943","374902","449443","BB7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BB7",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","http://sws.geonames.org/2647426","0101000020E610000065711168E81903C0F72C3A9B16F84A40"
"osgb4000000074330431","http://data.ordnancesurvey.co.uk/id/4000000074330431","Hesketh Lane",,,,"populatedPlace","Hamlet","361872","441298","5000","25000","361245","441132","362155","441632","PR3","http://data.ordnancesurvey.co.uk/id/postcodedistrict/PR3",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000007C8A87BB77A604C031B65EF8E8EE4A40"
"osgb4000000074563706","http://data.ordnancesurvey.co.uk/id/4000000074563706","Tosside",,,,"populatedPlace","Hamlet","376932","456047","5000","25000","376691","455848","377191","456348","BD23","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BD23",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Tosside","","0101000020E6100000B0D9D878C1D302C0ADCF16D3FDFF4A40"
"osgb4000000074565642","http://data.ordnancesurvey.co.uk/id/4000000074565642","Easington",,,,"populatedPlace","Hamlet","371015","450670","5000","25000","370773","450406","371273","450906","BB7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BB7",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000000AA928BB8F8B03C055DEC17CC4F94A40"
"osgb4000000074553260","http://data.ordnancesurvey.co.uk/id/4000000074553260","Worston",,,,"populatedPlace","Hamlet","376853","442788","5000","25000","376597","442338","377301","442910","BB7","http://data.ordnancesurvey.co.uk/id/postcodedistrict/BB7",,,,"Ribble Valley","http://data.ordnancesurvey.co.uk/id/7000000000004713","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Worston","","0101000020E610000063D17DDC27D402C0DEA903DFBCF04A40"
"osgb4000000074565019","http://data.ordnancesurvey.co.uk/id/4000000074565019","Masongill",,"",,"populatedPlace","Hamlet","366465","475252","5000","25000","366220","475035","366720","475543","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Craven","http://data.ordnancesurvey.co.uk/id/7000000000021698","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","North Yorkshire","http://data.ordnancesurvey.co.uk/id/7000000000022028","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","Yorkshire and the Humber","http://data.ordnancesurvey.co.uk/id/7000000000041430","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Masongill","","0101000020E610000040AD09BF211F04C0AB3C1BA902164B40"
"osgb4000000074566631","http://data.ordnancesurvey.co.uk/id/4000000074566631","Old Wennington",,"",,"populatedPlace","Hamlet","363320","471440","5000","25000","363045","471283","363545","471783","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Craven","http://data.ordnancesurvey.co.uk/id/7000000000021698","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","North Yorkshire","http://data.ordnancesurvey.co.uk/id/7000000000022028","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","Yorkshire and the Humber","http://data.ordnancesurvey.co.uk/id/7000000000041430","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000009ABE21E7D68004C02B68B30299114B40"
"osgb4000000074565317","http://data.ordnancesurvey.co.uk/id/4000000074565317","High Casterton",,"",,"populatedPlace","Hamlet","362536","478748","5000","25000","362317","478568","362817","479068","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000A7AF5AE5479B04C0DCBCC93DFF194B40"
"osgb4000000074566277","http://data.ordnancesurvey.co.uk/id/4000000074566277","Mewith Head",,"",,"populatedPlace","Hamlet","370290","467127","5000","25000","369972","466833","370472","467390","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Craven","http://data.ordnancesurvey.co.uk/id/7000000000021698","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","North Yorkshire","http://data.ordnancesurvey.co.uk/id/7000000000022028","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","Yorkshire and the Humber","http://data.ordnancesurvey.co.uk/id/7000000000041430","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000E808D3517EA503C0848917ABB10C4B40"
"osgb4000000074566627","http://data.ordnancesurvey.co.uk/id/4000000074566627","Cold Cotes",,"",,"populatedPlace","Hamlet","371696","471212","5000","25000","371423","470978","371923","471478","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Craven","http://data.ordnancesurvey.co.uk/id/7000000000021698","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","North Yorkshire","http://data.ordnancesurvey.co.uk/id/7000000000022028","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","Yorkshire and the Humber","http://data.ordnancesurvey.co.uk/id/7000000000041430","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000036FCCEEE3F7A03C00EEE814767114B40"
"osgb4000000074567296","http://data.ordnancesurvey.co.uk/id/4000000074567296","Tatham",,"",,"populatedPlace","Hamlet","360834","469574","5000","25000","360485","469302","361002","469802","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Tatham,_Lancashire","","0101000020E6100000CCFA47A643CE04C01BB41C796D0F4B40"
"osgb4000000074332414","http://data.ordnancesurvey.co.uk/id/4000000074332414","Cantsfield",,"",,"populatedPlace","Hamlet","362064","472902","5000","25000","361825","472660","362350","473160","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000001967F7EE95A804C083D9078D44134B40"
"osgb4000000074566629","http://data.ordnancesurvey.co.uk/id/4000000074566629","High Bentham",,"",,"populatedPlace","Town","366754","469246","14000","2000000","365970","468183","367484","470324","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Craven","http://data.ordnancesurvey.co.uk/id/7000000000021698","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","North Yorkshire","http://data.ordnancesurvey.co.uk/id/7000000000022028","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","Yorkshire and the Humber","http://data.ordnancesurvey.co.uk/id/7000000000041430","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","http://sws.geonames.org/2646981","0101000020E610000023817A91B41404C03A40B5941A0F4B40"
"osgb4000000074565020","http://data.ordnancesurvey.co.uk/id/4000000074565020","Ireby",,"",,"populatedPlace","Hamlet","365354","475478","5000","25000","365190","475303","365690","475803","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Ireby,_Lancashire","","0101000020E610000066213CC1094204C0763ADBC942164B40"
"osgb4000000074566278","http://data.ordnancesurvey.co.uk/id/4000000074566278","Lowgill",,"",,"populatedPlace","Hamlet","365496","464310","5000","25000","365132","464124","365632","465088","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E610000032548B37F63A04C0BEEAFB406A094B40"
"osgb4000000074565650","http://data.ordnancesurvey.co.uk/id/4000000074565650","High Biggins",,"",,"populatedPlace","Hamlet","360077","478284","5000","25000","359715","477994","360268","478494","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000DE3441115AE804C07966EA8070194B40"
"osgb4000000074333439","http://data.ordnancesurvey.co.uk/id/4000000074333439","Over Leck",,"",,"populatedPlace","Hamlet","365202","476878","5000","25000","364930","476661","365430","477161","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000004FEB54A4234704C05E40F5BADE174B40"
"osgb4000000074566279","http://data.ordnancesurvey.co.uk/id/4000000074566279","Green",,"",,"populatedPlace","Hamlet","364133","467840","5000","25000","363890","467588","364390","468088","LA2","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA2",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000009FD2A06A7A6604C0E77EA5BD760D4B40"
"osgb4000000074333442","http://data.ordnancesurvey.co.uk/id/4000000074333442","Low Biggins",,"",,"populatedPlace","Hamlet","360478","478101","5000","25000","360318","478016","360818","478516","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000005CAA77FDB6DB04C0C50F63A23B194B40"
"osgb4000000074566632","http://data.ordnancesurvey.co.uk/id/4000000074566632","Thornton in Lonsdale",,"",,"populatedPlace","Hamlet","368528","473634","5000","25000","368212","473348","368712","473848","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Craven","http://data.ordnancesurvey.co.uk/id/7000000000021698","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","North Yorkshire","http://data.ordnancesurvey.co.uk/id/7000000000022028","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","Yorkshire and the Humber","http://data.ordnancesurvey.co.uk/id/7000000000041430","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000FFFD81F510DE03C0C06839792A144B40"
"osgb4000000074333438","http://data.ordnancesurvey.co.uk/id/4000000074333438","Overtown",,"",,"populatedPlace","Hamlet","362929","476252","5000","25000","362658","476006","363158","476506","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000B6C0799F4F8E04C0C65F632621174B40"
"osgb4000000074565648","http://data.ordnancesurvey.co.uk/id/4000000074565648","Over Burrow",,"",,"populatedPlace","Hamlet","361599","476015","5000","25000","361348","475734","361848","476234","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000002FA7FCF8FAB704C0A8979224D8164B40"
"osgb4000000074565651","http://data.ordnancesurvey.co.uk/id/4000000074565651","Kirkby Lonsdale",,"",,"populatedPlace","Town","361152","478635","9000","2000000","360525","478120","361488","479460","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Kirkby_Lonsdale","http://sws.geonames.org/2645308","0101000020E610000077C24638B3C604C010937494DA194B40"
"osgb4000000074567632","http://data.ordnancesurvey.co.uk/id/4000000074567632","Wrayton",,"",,"populatedPlace","Hamlet","360923","472436","5000","25000","360867","472070","361379","472570","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"Lancaster","http://data.ordnancesurvey.co.uk/id/7000000000004925","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Lancashire","http://data.ordnancesurvey.co.uk/id/7000000000005156","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000A0F4D49A3CCC04C0C84DB382B8124B40"
"ï»¿osgb4000000074567638","http://data.ordnancesurvey.co.uk/id/4000000074567638","Howgill",,"",,"populatedPlace","Hamlet","363424","495019","5000","25000","363128","494837","363628","495898","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000008D5C5D107D8304C067320BD3B82C4B40"
"osgb4000000074582854","http://data.ordnancesurvey.co.uk/id/4000000074582854","Spring End",,"",,"populatedPlace","Hamlet","365549","497419","5000","25000","365549","497176","395822","497676","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000000CD4EE131C4104C0E550FB6E802F4B40"
"osgb4000000074565318","http://data.ordnancesurvey.co.uk/id/4000000074565318","Slack",,"",,"populatedPlace","Hamlet","371740","485863","5000","25000","371438","485640","371938","486140","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000008F3A11EAB37B03C075C674EA41224B40"
"osgb4000000074563710","http://data.ordnancesurvey.co.uk/id/4000000074563710","Lea Yeat",,"",,"populatedPlace","Hamlet","376066","486916","5000","25000","375847","486685","376347","487185","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000DB2DD175D9F302C00ED587467F234B40"
"osgb4000000074567639","http://data.ordnancesurvey.co.uk/id/4000000074567639","Killington",,"",,"populatedPlace","Hamlet","361302","488940","5000","25000","361121","488696","361621","489196","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Killington,_Cumbria","","0101000020E6100000077E4543B9C404C08F44848FB5254B40"
"osgb4000000074332099","http://data.ordnancesurvey.co.uk/id/4000000074332099","Deepdale",,"",,"populatedPlace","Hamlet","372319","484175","5000","25000","372010","484029","372510","485060","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000008F9A13122D6903C0B76156DD51204B40"
"osgb4000000074565320","http://data.ordnancesurvey.co.uk/id/4000000074565320","Gawthrop",,"",,"populatedPlace","Hamlet","369254","487391","5000","25000","368861","487194","369515","487710","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","http://sws.geonames.org/2648760","0101000020E61000009B100EBD31CA03C02A92942BFF234B40"
"osgb4000000074567300","http://data.ordnancesurvey.co.uk/id/4000000074567300","Dowbiggin",,"",,"populatedPlace","Hamlet","368476","492208","5000","25000","368088","491992","368866","492492","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E6100000F7AD9CC9B5E303C0390B822188294B40"
"osgb4000000074332901","http://data.ordnancesurvey.co.uk/id/4000000074332901","Stone House",,"",,"populatedPlace","Hamlet","377093","485903","5000","25000","376945","485578","377445","486078","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000005BF15AA763D302C054B5008256224B40"
"osgb4000000074566287","http://data.ordnancesurvey.co.uk/id/4000000074566287","Mansergh",,"",,"populatedPlace","Hamlet","360152","482790","5000","25000","360106","482433","361035","483121","LA6","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA6",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Mansergh,_Cumbria","","0101000020E610000028F088C039E704C0F59DE89E9F1E4B40"
"osgb4000000074330658","http://data.ordnancesurvey.co.uk/id/4000000074330658","Brigflatts",,"",,"populatedPlace","Hamlet","364080","491128","5000","25000","363813","490877","364313","491377","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"","","0101000020E61000007EA808AADB6D04C0451ED78B40284B40"
"osgb4000000074567636","http://data.ordnancesurvey.co.uk/id/4000000074567636","Firbank",,"",,"populatedPlace","Hamlet","362528","494249","5000","25000","362240","494024","362740","494539","LA10","http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA10",,,,"South Lakeland","http://data.ordnancesurvey.co.uk/id/7000000000012934","http://data.ordnancesurvey.co.uk/ontology/admingeo/District","Cumbria","http://data.ordnancesurvey.co.uk/id/7000000000013244","http://data.ordnancesurvey.co.uk/ontology/admingeo/County","North West","http://data.ordnancesurvey.co.uk/id/7000000000041431","England","http://data.ordnancesurvey.co.uk/id/country/england",,"http://dbpedia.org/resource/Firbank","","0101000020E6100000BC9249BC849F04C0EBFEB8F0D32B4B40"
