"postcode","organisation_code","name","national_grouping","high_level_health_geography","address_line_1","address_line_2","address_line_3","address_line_4","address_line_5","open_date","close_date","status_code","organisation_sub_type_code","parent_organisation_code","join_parent_date","left_parent_date","contact_telephone_number","null_1","null_2","null_3","amended_record_indicator","null_4","current_care_organisation","null_5","null_6","null_7","pcd2","dointr","doterm","oseast100m","osnrth100m","oscty","odslaua","oslaua","osward","usertype","osgrdind","ctry","oshlthau","rgn","oldha","nhser","ccg","psed","cened","edind","ward98","oa01","nhsrlo","hro","lsoa01","ur01ind","msoa01","cannet","scn","oshaprev","oldpct","oldhro","pcon","canreg","pct","oseast1m","osnrth1m","oa11","lsoa11","msoa11","calncv","stp","geom"
"PR3 3JJ","FXP51","LLOYDSPHARMACY","Y62","Q84","40 BERRY LANE","LONGRIDGE","PRESTON","LANCASHIRE",,"19990901",,"A","1","P07F","20040401",,"01772 782643",,,,"0",,"Q84",,,,"PR3  3JJ","198001",,"3604","4374","E10000017","323","E07000124","E05012007","0","1","E92000001","Q31","E12000002","QCX","Y62","01E","30ULFJ05","MCFJ05","1","30ULFJ","E00128542","Q84","Y51","E01025325","6","E02005275","N01","N51","Q13","5HD","Y42","E14000894","Y1701","5NH","360429","437419","E00128542","E01025325","E02005275","E56000018","E54000048","0101000020E6100000E49517CC60D204C06C0FAD0F6FEA4A40"
"PR4 1RY","FTC77","WELL FRECKLETON - DOUGLAS DRIVE HC","Y62","Q84","FRECKLETON HEALTH CENTRE","DOUGLAS DRIVE, FRECKLETON","PRESTON","",,"19480101",,"A","1","P0MG","20180320",,"01772 632347",,,,"0",,"Q84",,,,"PR4  1RY","198001",,"3425","4287","E10000017","323","E07000119","E05005192","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFJ03","LXFJ03","1","30UFFJ","E00126888","Q84","Y51","E01024999","6","E02005209","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342534","428739","E00126888","E01024999","E02005209","E56000018","E54000048","0101000020E6100000A50FA116D7FB06C0F275B1133CE04A40"
"PR4 2AH","FAG68","THE CO-OPERATIVE PHARMACY","Y51","Q31","68 POULTON ST","KIRKHAM","NR PRESTON","",,"20020701","20090430","C","1","P17G","20040401","20090430","01772 684174",,,,"0",,"5NF",,,,"PR4  2AH","198001",,"3424","4321","E10000017","323","E07000119","E05005195","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM05","LXFM05","1","30UFFM","E00126928","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342444","432116","E00126928","E01025009","E02005204","E56000018","E54000048","0101000020E6100000AD66A068EDFF06C091CD97391EE44A40"
"PR4 2AU","FET66","WELL KIRKHAM - MOOR STREET","Y62","Q84","32 MOOR STREET","KIRKHAM","PRESTON","LANCASHIRE",,"20020701",,"A","1","P0MG","20180320",,"01772 683453",,,,"0",,"Q84",,,,"PR4  2AU","198001",,"3422","4320","E10000017","323","E07000119","E05005196","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN02","LXFN02","1","30UFFN","E00126949","Q84","Y51","E01025011","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342219","432042","E00126949","E01025011","E02005204","E56000018","E54000048","0101000020E610000085C7ED27E40607C069B36E9D07E44A40"
"PR4 2AU","FVV65","HMI PHARMACY","Y62","Q84","14 MOOR STREET","KIRKHAM","PRESTON","LANCASHIRE",,"19871101",,"A","1","P311","20040401",,"01772 683288",,,,"0",,"Q84",,,,"PR4  2AU","198001",,"3422","4320","E10000017","323","E07000119","E05005196","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFN02","LXFN02","1","30UFFN","E00126949","Q84","Y51","E01025011","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342219","432042","E00126949","E01025011","E02005204","E56000018","E54000048","0101000020E610000085C7ED27E40607C069B36E9D07E44A40"
"PR4 2SD","FQ168","WELL KIRKHAM - MARKET SQUARE","Y62","Q84","5 MARKET SQUARE","KIRKHAM","PRESTON","",,"19480101",,"A","1","P0MG","20180320",,"01772 686118",,,,"0",,"Q84",,,,"PR4  2SD","198001",,"3426","4321","E10000017","323","E07000119","E05005195","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM05","LXFM05","1","30UFFM","E00126933","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342663","432192","E00126933","E01025009","E02005204","E56000018","E54000048","0101000020E6100000C1A2678826F906C018792B6635E44A40"
"PR4 2SE","FC027","WHITWORTH CHEMISTS LIMITED","Y62","Q84","2A CHURCH STREET","KIRKHAM","PRESTON","",,"20021209",,"A","1","P19M","20040401",,"01772 682971",,,,"0",,"Q84",,,,"PR4  2SE","198001",,"3426","4322","E10000017","323","E07000119","E05005195","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFM05","LXFM05","1","30UFFM","E00126933","Q84","Y51","E01025009","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","342690","432258","E00126933","E01025009","E02005204","E56000018","E54000048","0101000020E61000007C275D2B56F806C0B5CEC1EE48E44A40"
"PR4 3AD","FX074","WESHAM PHARMACY","Y62","Q84","22 STATION ROAD","WESHAM, KIRKHAM","PRESTON","LANCASHIRE",,"20140501",,"A","1","P1M7","20140501",,"01772 683688",,,,"0",,"Q84",,,,"PR4  3AD","198001",,"3418","4327","E10000017","323","E07000119","E05005197","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP05","LXFP05","1","30UFFP","E00126959","Q84","Y51","E01025013","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","341861","432774","E00126959","E01025013","E02005204","E56000018","E54000048","0101000020E61000000BEA83C14C1207C071F035DEDDE44A40"
"PR4 3AD","FW538","WESHAM LTD","Y54","Q47","22 STATION ROAD","WESHAM, KIRKHAM","PRESTON","LANCASHIRE",,"20100802","20140430","C","1","P2YV","20100802","20140430","",,,,"0",,"Q47",,,,"PR4  3AD","198001",,"3418","4327","E10000017","323","E07000119","E05005197","0","1","E92000001","Q31","E12000002","QCY","Y62","02M","30UFFP05","LXFP05","1","30UFFP","E00126959","Q84","Y51","E01025013","5","E02005204","N01","N51","Q13","5HE","Y42","E14000706","Y1701","5NF","341861","432774","E00126959","E01025013","E02005204","E56000018","E54000048","0101000020E61000000BEA83C14C1207C071F035DEDDE44A40"
"PR4 4AA","FPC36","VILLAGE PHARMACY","Y51","Q31","356 CHAPEL LANE","NEW LONGTON","PRESTON","",,"19890901","20070831","C","1","P45A","20040401","20070831","01772 615974",,,,"0",,"5NG",,,,"PR4  4AA","198001",,"3507","4258","E10000017","323","E07000126","E05010231","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFG06","MEFG06","1","30UNFG","E00129186","Q84","Y51","E01025454","5","E02005296","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","350729","425841","E00129186","E01025454","E02005296","E56000018","E54000048","0101000020E6100000F44616A964FC05C03D17322F02DD4A40"
"PR4 4AA","FHT46","VILLAGE PHARMACY","Y62","Q84","356 CHAPEL LANE","NEW LONGTON","PRESTON","",,"20070901",,"A","1","P0YD","20070901",,"01772 615974",,,,"0",,"Q84",,,,"PR4  4AA","198001",,"3507","4258","E10000017","323","E07000126","E05010231","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFG06","MEFG06","1","30UNFG","E00129186","Q84","Y51","E01025454","5","E02005296","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","350729","425841","E00129186","E01025454","E02005296","E56000018","E54000048","0101000020E6100000F44616A964FC05C03D17322F02DD4A40"
"PR4 5PB","FJG96","FACER AS (LONGTON) LTD","Y62","Q84","RAMSHEAD CORNER","66 LIVERPOOL ROAD","LONGTON","PRESTON",,"19480101",,"A","1","P76Y","20040401",,"01772 613286",,,,"0",,"Q84",,,,"PR4  5PB","198001",,"3484","4259","E10000017","323","E07000126","E05010227","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFP04","MEFP04","1","30UNFP","E00129119","Q84","Y51","E01025439","5","E02005296","N01","N51","Q13","5F2","Y42","E14000943","Y1701","5NG","348498","425918","E00129119","E01025439","E02005296","E56000018","E54000048","0101000020E6100000B4D83D9BA94106C0AE3AAEC811DD4A40"
"PR4 6SN","FPG01","HESKETH BANK PHARMACY","Y62","Q84","5 STATION ROAD","HESKETH BANK","PRESTON","LANCASHIRE",,"20010801",,"A","1","P47Q","20040401",,"01772 814098",,,,"0",,"Q84",,,,"PR4  6SN","198001",,"3447","4227","E10000017","323","E07000127","E05005366","0","1","E92000001","Q31","E12000002","QC1","Y62","02G","30UPFK06","MFFK06","1","30UPFK","E00129398","Q84","Y51","E01025498","6","E02005304","N03","N51","Q13","5F3","Y42","E14000943","Y1701","5NG","344722","422724","E00129398","E01025498","E02005304","E56000018","E54000048","0101000020E610000033C1ABE0AFB506C0AB0C607E58D94A40"
"PR4 6TU","FDF12","ROWLANDS PHARMACY","Y62","Q84","24 MARK SQUARE","TARLETON","PRESTON","LANCASHIRE",,"20000101",,"A","1","P79D","20040401",,"01772 812619",,,,"0",,"Q84",,,,"PR4  6TU","198001",,"3451","4207","E10000017","323","E07000127","E05005377","0","1","E92000001","Q31","E12000002","QC1","Y62","02G","30UPFZ06","MFFZ06","1","30UPFZ","E00129563","Q84","Y51","E01025533","6","E02005304","N03","N51","Q13","5F3","Y42","E14000943","Y1701","5NG","345184","420735","E00129563","E01025533","E02005304","E56000018","E54000048","0101000020E6100000BE4471EAA2A606C0F6C2485910D74A40"
"PR5 0AD","FJ391","CLAYFIELDS CHEMIST","Y62","Q84","8 ALDER DRIVE","HOGHTON","","",,"20000124",,"A","1","P16G","20040401",,"01254 854376",,,,"0",,"Q84",,,,"PR5  0AD","198001",,"3591","4264","E10000017","323","E07000126","E05010220","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFA11","MEFA11","1","30UNFA","E00128976","Q84","Y51","E01025413","6","E02005288","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","359121","426411","E00128976","E01025413","E02005288","E56000018","E54000048","0101000020E6100000136B5C7114F804C0B1CED8DEC1DD4A40"
"PR5 4AW","FDP74","BOOTS UK LIMITED","Y62","Q84","CAPITOL RETAIL PARK","WALTON-LE-DALE","PRESTON","LANCASHIRE",,"20100621",,"A","1","P08F","20100621",,"01772 885478",,,,"0",,"Q84",,,,"PR5  4AW","198710",,"3553","4282","E10000017","323","E07000126","E05010233","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFY05","MEFY05","1","30UNFY","E00129189","Q84","Y51","E01025457","5","E02005290","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355313","428263","E00129189","E01025457","E02005290","E56000018","E54000048","0101000020E6100000B3EA1F34D66E05C099047405D9DF4A40"
"PR5 4AY","FGV21","POMFRET PHARMACY","Y62","Q84","182 VICTORIA ROAD","WALTON-LE-DALE","PRESTON","",,"20000901",,"A","1","P61H","20040401",,"01772 259919",,,,"0",,"Q84",,,,"PR5  4AY","198001",,"3557","4281","E10000017","323","E07000126","E05010233","0","1","E92000001","Q31","E12000002","QC1","Y62","01E","30UNFY05","MEFY05","1","30UNFY","E00129189","Q84","Y51","E01025457","5","E02005290","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355762","428181","E00129189","E01025457","E02005290","E56000018","E54000048","0101000020E610000041575E95DE6005C0DE376721C2DF4A40"
"PR5 5RU","FK888","COHENS CHEMIST","Y62","Q84","13 HOPE TERRACE","LOSTOCK HALL","PRESTON","",,"19480101",,"A","1","P438","20190313",,"01772 311328",,,,"0",,"Q84",,,,"PR5  5RU","198001",,"3543","4257","E10000017","323","E07000126","E05010223","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFE02","MEFE02","1","30UNFE","E00129011","Q84","Y51","E01025419","5","E02005298","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","354387","425727","E00129011","E01025419","E02005298","E56000018","E54000048","0101000020E610000018881E08D38A05C0A13EAB89EBDC4A40"
"PR5 6BJ","FT725","LLOYDSPHARMACY","Y62","Q84","CUERDEN WAY","BAMBER BRIDGE","PRESTON","",,"20050910",,"A","1","P07F","20160909",,"01772 627762",,,,"0",,"Q84",,,,"PR5  6BJ","198604",,"3559","4253","E10000017","323","E07000126","E05010215","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC06","MEFC06","1","30UNFC","E00128934","Q84","Y51","E01025405","5","E02005293","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","355931","425390","E00128934","E01025405","E02005293","E56000018","E54000048","0101000020E6100000EAF51803CE5A05C03FA888A68CDC4A40"
"PR5 6JD","FD373","LLOYDSPHARMACY","Y62","Q84","RYAN MED CTR,ST MARY'S RD","BAMBER BRIDGE","PRESTON","LANCASHIRE",,"19881101",,"A","1","P07F","20040401",,"01772 315506",,,,"0",,"Q84",,,,"PR5  6JD","198001",,"3563","4262","E10000017","323","E07000126","E05010215","1","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFB09","MEFB09","1","30UNFB","E00128941","Q84","Y51","E01025407","5","E02005293","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","356315","426205","E00128941","E01025407","E02005293","E56000018","E54000048","0101000020E610000099BE71A61F4F05C0F900D1BA7DDD4A40"
"PR5 6LD","FGD18","BOOTS UK LIMITED","Y62","Q84","219-221 STATION ROAD","BAMBER BRIDGE","PRESTON","",,"19480101",,"A","1","P08F","20040401",,"01772 335458",,,,"0",,"Q84",,,,"PR5  6LD","198001",,"3565","4258","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC05","MEFC05","1","30UNFC","E00128911","Q84","Y51","E01025401","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","356534","425883","E00128911","E01025401","E02005294","E56000018","E54000048","0101000020E61000000DFA5E9F3B4805C054A45D801FDD4A40"
"PR5 6QS","FVK31","BUCKLEY P LTD","Y62","Q84","111 STATION ROAD","BAMBER BRIDGE","PRESTON","",,"19480101",,"A","1","P336","20040401",,"01772 335540",,,,"0",,"Q84",,,,"PR5  6QS","198001",,"3564","4264","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFB09","MEFB09","1","30UNFB","E00128906","Q84","Y51","E01025399","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","356411","426457","E00128906","E01025399","E02005294","E56000018","E54000048","0101000020E610000037A9C978374C05C05DA03335C8DD4A40"
"PR5 6TD","FX171","HBS PHARMACY","Y51","Q31","30 ST MARY'S ROAD","BAMBER BRIDGE","PRESTON","",,"20100606","20121231","C","1","P2NM","20100606","20121231","",,,,"0",,"5NG",,,,"PR5  6TD","198001",,"3563","4261","E10000017","323","E07000126","E05010215","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFB09","MEFB09","1","30UNFB","E00128941","Q84","Y51","E01025407","5","E02005293","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","356380","426181","E00128941","E01025407","E02005293","E56000018","E54000048","0101000020E6100000538F425C194D05C053C626D776DD4A40"
"PR5 6TD","FQK68","HBS PHARMACY","Y62","Q84","30 ST MARY'S ROAD","BAMBER BRIDGE","PRESTON","",,"20130101",,"A","1","P1WX","20130101",,"01772 620487",,,,"0",,"Q84",,,,"PR5  6TD","198001",,"3563","4261","E10000017","323","E07000126","E05010215","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFB09","MEFB09","1","30UNFB","E00128941","Q84","Y51","E01025407","5","E02005293","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","356380","426181","E00128941","E01025407","E02005293","E56000018","E54000048","0101000020E6100000538F425C194D05C053C626D776DD4A40"
"PR5 8AR","FVW38","PHARMALOGIC","Y62","Q84","464 RANGLET ROAD","WALTON SUMMIT CENTRE","PRESTON","",,"20130722",,"A","1","P1WX","20130722",,"01772 626834",,,,"0",,"Q84",,,,"PR5  8AR","198106",,"3578","4250","E10000017","323","E07000126","E05010214","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UNFC02","MEFC02","1","30UNFC","E00128902","Q84","Y51","E01025400","5","E02005294","N01","N51","Q13","5F2","Y42","E14000894","Y1701","5NG","357837","425084","E00128902","E01025400","E02005294","E56000018","E54000048","0101000020E61000007F1EE100911F05C0F30313B537DC4A40"
"PR5 8ES","FFC49","WHITTLE BROOK PHARMACY","Y62","Q84","74 TUNLEY HOLME","CLAYTON BROOK","PRESTON","",,"19990301",,"A","1","P61H","20040401",,"01772 311075",,,,"0",,"Q84",,,,"PR5  8ES","198001",,"3580","4241","E10000017","323","E07000118","E05005175","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFM06","LWFM06","1","30UEFM","E00126651","Q84","Y51","E01024954","5","E02005189","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358032","424123","E00126651","E01024954","E02005189","E56000018","E54000048","0101000020E6100000E55787573F1905C03B0BD2341DDB4A40"
"PR6 0ET","FVK72","LLOYDSPHARMACY","Y62","Q84","246 EAVES LANE","","CHORLEY","LANCASHIRE",,"20051201",,"A","1","P07F","20051201",,"01257 262385",,,,"0",,"Q84",,,,"PR6  0ET","198001",,"3592","4181","E10000017","323","E07000118","E05005169","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFF01","LWFF01","1","30UEFF","E00126522","Q84","Y51","E01024928","5","E02005197","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","359208","418182","E00126522","E01024928","E02005197","E56000018","E54000048","0101000020E61000009C42B6B627F304C03E03879C4AD44A40"
"PR6 0ET","FJV29","COHENS CHEMIST","Y42","Q13","246 EAVES LANE","CHORLEY","LANCASHIRE","",,"19960501","20051130","C","1","P438","20040401","20051201","01257 262385",,,,"0",,"5F2",,,,"PR6  0ET","198001",,"3592","4181","E10000017","323","E07000118","E05005169","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFF01","LWFF01","1","30UEFF","E00126522","Q84","Y51","E01024928","5","E02005197","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","359208","418182","E00126522","E01024928","E02005197","E56000018","E54000048","0101000020E61000009C42B6B627F304C03E03879C4AD44A40"
"PR6 7HW","FPH17","WHITTLE BROOK PHARMACY","Y62","Q84","230 PRESTON ROAD","WHITTLE-LE-WOODS","CHORLEY","LANCASHIRE",,"19990301",,"A","1","P61H","20040401",,"01257 262536",,,,"0",,"Q84",,,,"PR6  7HW","198001",,"3579","4215","E10000017","323","E07000118","E05005174","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFX03","LWFX03","1","30UEFX","E00126635","Q84","Y51","E01024949","5","E02005192","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","357915","421514","E00170500","E01024949","E02005192","E56000018","E54000048","0101000020E6100000F9AB5662261C05C019CA4F891CD84A40"
"PR6 7JY","FAW39","ASDA PHARMACY","Y62","Q84","ASDA SUPERSTORE","CLAYTON GREEN ROAD","CLAYTON GREEN","CHORLEY",,"20060619",,"A","1","P10F","20060619",,"01772 332290",,,,"0",,"Q84",,,,"PR6  7JY","198001",,"3575","4236","E10000017","323","E07000118","E05005175","1","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFM10","LWFM10","1","30UEFM","E00126644","Q84","Y51","E01024955","5","E02005191","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","357512","423622","E00126644","E01024955","E02005191","E56000018","E54000048","0101000020E61000005A17ED7D3D2905C03BE3344788DA4A40"
"PR6 8RX","FAK76","WITHNELL PHARMACY","Y62","Q84","17 BURY LANE","WITHNELL","CHORLEY","LANCASHIRE",,"19990701",,"A","1","P668","20040401",,"01254 830180",,,,"0",,"Q84",,,,"PR6  8RX","198001",,"3633","4220","E10000017","323","E07000118","E05005184","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFY07","LWFY07","1","30UEFY","E00126781","Q84","Y51","E01024978","6","E02005190","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","363364","422020","E00126781","E01024978","E02005190","E56000018","E54000048","0101000020E61000007EDA56B64C7304C0255C9B0CBFD84A40"
"PR6 9LP","FVM56","BAMFORDS PHARMACY","Y62","Q84","163 CHORLEY ROAD","ADLINGTON","CHORLEY","LANCASHIRE",,"19900401",,"A","1","P42X","20040401",,"01257 480322",,,,"0",,"Q84",,,,"PR6  9LP","198001",,"3604","4137","E10000017","323","E07000118","E05005165","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFA04","LWFA04","1","30UEFA","E00126472","Q84","Y51","E01024915","6","E02005202","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","360481","413729","E00126472","E01024915","E02005202","E56000018","E54000048","0101000020E6100000EA3401A88BCA04C0F56DDA5F2ECF4A40"
"PR7 1DB","FY618","BOOTS UK LIMITED","Y62","Q84","24 MARKET WALK","NEW MARKET STREET","CHORLEY","LANCASHIRE",,"19480101",,"A","1","P08F","20040401",,"01257 262648",,,,"0",,"Q84",,,,"PR7  1DB","198001",,"3584","4176","E10000017","323","E07000118","E05005172","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFF04","LWFF04","1","30UEFF","E00126595","Q84","Y51","E01024940","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358421","417647","E00126595","E01024940","E02005198","E56000018","E54000048","0101000020E610000002AE143A650B05C0E8729803ABD34A40"
"PR7 1NW","FHL63","TESCO IN-STORE PHARMACY","Y62","Q84","TESCO EXTRA","FOXHOLE ROAD","CHORLEY","LANCASHIRE",,"20070305",,"A","1","P29F","20070305",,"01257 491847",,,,"0",,"Q84",,,,"PR7  1NW","199007",,"3567","4178","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFL01","LWFL01","1","30UEFL","E00126565","Q84","Y51","E01024935","5","E02005196","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","356779","417808","E00126565","E01024935","E02005196","E56000018","E54000048","0101000020E6100000BB47952D513E05C0E3BC6F0ED6D34A40"
"PR7 1XA","FKC77","ASTLEY VILLAGE PHARMACY","Y62","Q84","UNIT 5, HALLGATE","ASTLEY VILLAGE","CHORLEY","",,"20100501",,"A","1","P689","20100501",,"01257 234220",,,,"0",,"Q84",,,,"PR7  1XA","198106",,"3574","4185","E10000017","323","E07000118","E05005166","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFH12","LWFH12","1","30UEFH","E00126484","Q84","Y51","E01024920","5","E02005196","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","357414","418507","E00126484","E01024920","E02005196","E56000018","E54000048","0101000020E61000006138EEA1D62A05C0AF7681A0A5D44A40"
"PR7 1XA","FPW78","ASTLEY VILLAGE PHARMACY","Y51","Q31","UNIT 5, HALLGATE","ASTLEY VILLAGE","CHORLEY","",,"20061001","20100430","C","1","P09H","20061001","20100430","",,,,"0",,"5NG",,,,"PR7  1XA","198106",,"3574","4185","E10000017","323","E07000118","E05005166","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFH12","LWFH12","1","30UEFH","E00126484","Q84","Y51","E01024920","5","E02005196","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","357414","418507","E00126484","E01024920","E02005196","E56000018","E54000048","0101000020E61000006138EEA1D62A05C0AF7681A0A5D44A40"
"PR7 2BY","FCX84","LLOYDSPHARMACY","Y62","Q84","180 DEVONSHIRE ROAD","","CHORLEY","LANCASHIRE",,"20051201",,"A","1","P07F","20051201",,"01257 272111",,,,"0",,"Q84",,,,"PR7  2BY","198001",,"3581","4175","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFH06","LWFH06","1","30UEFH","E00126566","Q84","Y51","E01024936","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358111","417516","E00126566","E01024936","E02005198","E56000018","E54000048","0101000020E6100000F4B138D7F61405C05C39FD9E83D34A40"
"PR7 2BY","FF073","COHENS CHEMIST","Y42","Q13","180 DEVONSHIRE ROAD","CHORLEY","LANCASHIRE","",,"19960501","20051130","C","1","P438","20040401","20051201","01257 272111",,,,"0",,"5F2",,,,"PR7  2BY","198001",,"3581","4175","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFH06","LWFH06","1","30UEFH","E00126566","Q84","Y51","E01024936","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358111","417516","E00126566","E01024936","E02005198","E56000018","E54000048","0101000020E6100000F4B138D7F61405C05C39FD9E83D34A40"
"PR7 2DJ","FKG45","LLOYDSPHARMACY","Y62","Q84","96 DEVONSHIRE ROAD","","CHORLEY","LANCASHIRE",,"20051201",,"A","1","P07F","20051201",,"01257 263238",,,,"0",,"Q84",,,,"PR7  2DJ","198001",,"3580","4172","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFH07","LWFH07","1","30UEFH","E00126561","Q84","Y51","E01024936","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358053","417281","E00126561","E01024936","E02005198","E56000018","E54000048","0101000020E61000004F3C7734B21605C0D44A64423ED34A40"
"PR7 2DJ","FLQ69","COHENS CHEMIST","Y42","Q13","96 DEVONSHIRE ROAD","CHORLEY","LANCASHIRE","",,"19960501","20051130","C","1","P438","20040401","20051201","01257 263238",,,,"0",,"5F2",,,,"PR7  2DJ","198001",,"3580","4172","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFH07","LWFH07","1","30UEFH","E00126561","Q84","Y51","E01024936","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358053","417281","E00126561","E01024936","E02005198","E56000018","E54000048","0101000020E61000004F3C7734B21605C0D44A64423ED34A40"
"PR7 2EE","FRC14","LLOYDSPHARMACY","Y62","Q84","LIBRARY STREET","CHORLEY","LANCASHIRE","",,"20051201",,"A","1","P07F","20051201",,"01257 263628",,,,"0",,"Q84",,,,"PR7  2EE","198001",,"3582","4173","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFL06","LWFL06","1","30UEFL","E00126567","Q84","Y51","E01024936","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358248","417329","E00126567","E01024936","E02005198","E56000018","E54000048","0101000020E6100000136393FDAA1005C04FBB7FE84CD34A40"
"PR7 2EE","FNG05","BAMFORD AND PARKER PHARMACY","Y42","Q13","LIBRARY STREET","CHORLEY","LANCASHIRE","",,"19970602","20051130","C","1","P438","20040401","20051201","01257 263628",,,,"0",,"5F2",,,,"PR7  2EE","198001",,"3582","4173","E10000017","323","E07000118","E05005171","0","1","E92000001","Q31","E12000002","QC1","Y62","00X","30UEFL06","LWFL06","1","30UEFL","E00126567","Q84","Y51","E01024936","5","E02005198","N01","N51","Q13","5F2","Y42","E14000637","Y1701","5NG","358248","417329","E00126567","E01024936","E02005198","E56000018","E54000048","0101000020E6100000136393FDAA1005C04FBB7FE84CD34A40"
